age	gender	daily.views
27	Female	78.7
35	Male	68.4
50	Female	88.5
54	Male	15.5
19	Male	91.2
54	Female	25.4
44	Male	238.4
47	Female	7.6
67	Female	79.2
14	Male	10.1
48	Female	20.9
60	Female	43.8
31	Female	77.2
45	Female	44
36	Female	360.4
47	Male	28.7
37	Male	80.7
60	Female	4.4
62	Male	11.1
40	Female	95.6
16	Male	1.2
15	Female	1.6
62	Female	116.6
60	Female	742
46	Female	63.6
45	Male	10.4
16	Female	60.4
34	Female	65.3
52	Female	8.2
36	Male	29.1
59	Female	8.4
67	Male	2
48	Female	253
63	Male	143.2
61	Female	64.3
52	Male	27.9
34	Female	22.3
13	Female	22.4
59	Male	127.4
57	Female	126.8
37	Female	268.7
35	Male	7.6
14	Female	3.9
4	Female	14.7
72	Female	99.5
56	Female	16
37	Female	161.7
32	Male	225.2
41	Male	112.7
46	Female	441.7
53	Male	201.5
66	Female	73
57	Male	141.7
53	Female	147.8
59	Female	275.6
60	Male	30
62	Female	16.2
31	Female	91.4
49	Male	73.2
53	Female	73.5
82	Male	4.2
72	Female	139.8
54	Male	48.3
54	Female	16.3
69	Female	18.1
73	Male	45
56	Female	3.7
64	Female	20.1
67	Male	8.6
44	Female	262.2
49	Male	138.9
74	Male	3.7
69	Female	19.4
49	Female	104.7
24	Female	32.7
44	Female	433.9
54	Female	69.3
55	Male	0.7
54	Female	7.1
73	Male	216.5
35	Female	412
41	Male	1.1
63	Male	5.9
32	Male	155.6
67	Male	194.6
55	Female	17.8
37	Female	235.9
63	Female	14.1
51	Female	211.2
53	Female	36.3
54	Female	271.9
30	Male	122.4
87	Male	3.5
37	Female	25.2
53	Female	104.1
75	Female	146.3
31	Female	173.7
61	Female	421.8
44	Female	14.9
10	Male	9.9
8	Female	2.6
50	Male	23.1
27	Male	75.4
62	Female	57
49	Female	79.5
36	Female	25.6
16	Male	0.5
61	Male	122
37	Female	178.3
76	Male	135
68	Male	39.4
53	Female	222.6
65	Female	101.8
24	Female	30.6
63	Female	326.2
27	Female	118.7
51	Female	293.4
57	Male	164.7
43	Male	42.1
43	Female	7.3
28	Female	283.6
44	Female	400.1
59	Male	1.2
18	Female	10.6
16	Female	26.9
10	Male	0.3
24	Female	190.9
45	Female	61.7
35	Female	187.2
51	Female	24.6
63	Female	182.7
66	Male	0.2
45	Female	99.2
39	Female	194.9
48	Male	182.5
52	Female	14.2
46	Male	149.2
22	Male	1.1
23	Female	49.2
17	Male	0.3
46	Female	67.1
50	Female	343
50	Female	121.1
40	Female	30.5
65	Female	57.1
71	Female	151.2
67	Male	17.3
69	Female	13.1
61	Female	85.9
37	Female	102.2
60	Male	36.1
47	Female	39.8
26	Female	6.9
40	Female	104.2
52	Female	169.6
22	Female	15.5
14	Male	9.1
84	Male	21
52	Female	98.5
56	Male	3
57	Female	43.5
46	Male	4.7
44	Female	351.5
51	Male	100.9
50	Female	1.8
62	Female	110.8
40	Female	61.8
39	Female	384.7
31	Female	632.9
25	Male	7
47	Female	297.7
50	Female	128.1
46	Male	15.6
33	Female	59.1
55	Female	234.9
55	Male	2.1
23	Male	2
52	Female	21.6
34	Female	137.2
67	Female	784.6
51	Female	36.8
63	Male	14.2
56	Male	60
35	Male	198.9
55	Female	103.6
53	Female	183.5
43	Female	26.9
37	Male	3.6
45	Female	97.5
86	Male	48.2
47	Female	119.5
51	Male	7.1
24	Female	56
20	Female	38.7
60	Male	47.7
46	Male	678.6
58	Male	0.4
62	Female	12
40	Female	209.6
21	Female	69.1
45	Female	3.3
26	Male	0.2
59	Female	464.3
35	Female	182.3
39	Male	82
46	Female	120.2
56	Male	19
28	Male	22.3
69	Female	28
38	Female	182.3
19	Female	171.4
54	Female	3
54	Male	60.9
52	Female	3.1
79	Male	62.8
41	Male	46.4
30	Female	674.4
9	Female	69.2
9	Male	12.1
60	Female	109.3
39	Female	151.9
11	Female	68.2
37	Female	640.3
51	Male	69.2
78	Male	7.4
34	Female	90.8
68	Male	607.7
65	Male	257.1
69	Male	65.4
33	Female	7.6
48	Male	101.9
65	Male	317.9
41	Female	189.9
59	Female	160.6
62	Female	44.1
73	Male	84.8
52	Female	223.4
58	Female	5.9
56	Female	59.7
60	Male	73.6
59	Male	47.2
67	Female	9.6
58	Female	70.1
40	Female	33.9
30	Female	30.1
59	Female	128.6
45	Female	4.9
52	Male	58.1
19	Female	3.6
28	Female	493.8
29	Male	20.7
67	Male	27.9
45	Female	415.1
32	Female	84.5
74	Male	23.9
32	Female	315.7
60	Female	94.2
50	Male	167.5
50	Female	57.3
57	Female	62.9
50	Female	12.1
48	Female	126.2
66	Female	336.6
59	Male	100.4
52	Female	1.4
38	Female	88.9
70	Male	84
46	Female	28.8
17	Female	19.7
56	Female	196.2
55	Female	53.2
61	Female	211.1
63	Male	109.8
23	Female	36
25	Male	69
57	Female	0.8
49	Female	13.5
43	Female	151.9
51	Male	3.3
52	Female	0.8
50	Female	10.7
58	Female	16.9
78	Male	217.7
24	Female	73.8
23	Male	13.4
3	Male	0.3
55	Female	422.3
61	Male	4.7
46	Female	114.8
47	Male	2.3
27	Female	4.5
24	Male	8.1
25	Female	10.5
41	Male	125.8
71	Female	65
68	Female	73.8
27	Female	1.3
50	Male	0.9
37	Male	286.8
50	Male	409.6
59	Female	336.9
73	Female	78.8
55	Female	36
60	Female	54.7
50	Female	249.9
46	Female	489
59	Male	66.7
31	Male	33.6
64	Female	22.3
59	Male	278
54	Female	126.5
27	Female	113
28	Male	17.1
62	Female	137.4
21	Female	15.9
2	Female	2.1
24	Female	12.9
8	Female	4.6
41	Female	611.7
68	Female	105.6
46	Male	230.3
34	Male	12.5
33	Female	7.5
8	Female	4.5
8	Female	1
74	Female	18.5
56	Female	8.4
24	Female	75.5
48	Female	173.5
53	Male	7.7
17	Female	2.6
20	Female	11.1
48	Female	17.4
19	Female	2.1
11	Female	102.8
102	Female	292.3
64	Male	514.1
52	Female	45
53	Male	83.5
16	Male	59.4
26	Male	8.6
45	Male	162.8
39	Female	21.3
46	Female	158.2
43	Female	40.8
55	Male	445
47	Female	16.9
41	Male	271.2
65	Female	45.2
31	Female	23.4
56	Female	207.9
53	Male	104.8
63	Male	138.6
57	Male	41.8
53	Female	105.9
37	Female	237
48	Female	190.8
48	Female	410.5
77	Male	27.5
24	Male	172.7
25	Female	54.8
34	Female	19.5
32	Male	0.1
13	Female	1
52	Female	258.7
62	Male	61.9
45	Female	6.9
47	Female	10.3
51	Female	85.6
54	Female	85.2
31	Female	48.6
25	Female	105
28	Male	42.7
67	Female	12
38	Female	332.5
48	Female	100.9
52	Male	510.6
30	Female	65.5
38	Female	309.5
46	Male	10.8
18	Male	15.1
7	Male	10.5
71	Female	134.3
41	Female	31.7
36	Female	126.5
40	Male	10
18	Female	13
16	Female	26.8
30	Female	82.1
35	Male	19.9
7	Female	0.7
65	Female	137.5
31	Male	47.7
30	Female	35.8
61	Female	111.2
65	Female	49.2
41	Female	858.3
36	Female	95.1
58	Female	54.4
41	Female	99.5
61	Female	17.1
32	Female	138.9
28	Female	12.5
57	Female	67.7
62	Male	479.8
32	Female	1.6
53	Female	17.3
55	Female	22
21	Female	5.9
28	Female	24
33	Female	370.1
27	Female	55.1
43	Female	24.4
57	Female	105
64	Male	9.2
41	Female	67.5
48	Male	1.5
19	Male	7.7
35	Female	19.6
51	Female	34.9
45	Female	39
66	Male	36.2
65	Female	26.2
63	Female	5.4
35	Female	43.5
43	Female	50.8
17	Male	1.4
32	Female	373.1
54	Female	73.1
49	Female	134.2
25	Male	106.3
23	Male	736.3
11	Female	93.1
56	Male	279.4
33	Female	78.3
40	Male	7.9
45	Female	1.9
22	Male	15.4
47	Male	87.9
41	Female	17.2
51	Female	6.3
65	Male	1068.8
53	Female	75.3
58	Male	20.3
66	Female	21.1
47	Female	341.3
41	Male	26
14	Female	17.8
12	Female	33.5
34	Male	50
38	Female	46.3
68	Female	4.3
36	Female	135.6
53	Female	38.8
54	Female	84
22	Female	6.7
27	Male	0.3
54	Female	8.5
47	Male	1.8
15	Male	50
47	Female	22.6
54	Female	4.7
62	Male	25.1
57	Male	52.1
20	Female	26
24	Female	67.1
55	Male	4.5
37	Female	195.3
52	Male	8.1
14	Female	0.2
47	Male	72.8
35	Male	10.5
13	Female	68.2
64	Female	40.6
51	Female	12.9
59	Female	38.2
58	Female	19
31	Female	4.1
20	Female	234.3
34	Male	1.5
49	Female	14.3
32	Female	68.2
34	Male	6.4
7	Female	4.4
21	Female	27.3
53	Male	96.6
24	Female	23
61	Female	90.9
49	Female	2.8
26	Female	76
28	Male	11.3
5	Male	3.9
15	Male	9
40	Female	5.6
31	Female	150.9
50	Male	28
61	Male	92.8
51	Female	403.2
53	Male	123.8
26	Male	55.2
66	Male	31.6
54	Female	39.3
20	Female	34
36	Female	6.8
62	Male	137.3
47	Female	18.5
38	Male	77.1
39	Female	1.1
11	Female	38.5
38	Female	2.7
30	Female	2
32	Male	13.7
42	Male	347.4
46	Male	35.8
35	Female	3.4
37	Female	17.3
53	Female	236.6
59	Male	96.8
18	Female	8
58	Male	33.8
56	Female	0.6
65	Male	7.1
46	Male	0.4
70	Male	2.7
77	Male	21.1
39	Female	33.7
4	Male	28.8
34	Female	98.2
56	Female	23.7
61	Male	3
48	Female	55.2
59	Female	18.8
66	Male	75.7
66	Female	7.8
59	Female	14.6
26	Female	391.5
36	Female	278.7
40	Male	15
3	Male	6.6
69	Female	26.7
28	Female	362.6
51	Male	1.6
16	Female	0.5
48	Female	170.1
35	Male	5.1
36	Female	92.9
3	Female	0.4
40	Female	104.5
51	Female	169.3
45	Male	13.2
76	Male	71.3
61	Female	50.4
63	Male	7.3
37	Female	7.1
32	Female	377.1
27	Female	117.3
22	Female	20.2
25	Female	86.1
59	Male	14.6
49	Female	180.4
24	Female	25
27	Male	1
42	Female	138
41	Male	4.5
15	Male	14
12	Male	2.3
29	Male	36.1
29	Female	129.8
40	Male	11.4
23	Female	59.5
23	Male	30.7
68	Male	10.4
62	Female	0.4
53	Female	158.9
67	Male	95.6
25	Female	152.1
58	Female	166.6
66	Male	0.7
30	Male	5.8
30	Male	4.4
56	Male	38.7
31	Female	3.3
31	Male	0.9
51	Female	3.2
18	Male	158.8
60	Female	43.4
54	Female	288.9
57	Female	60.5
61	Male	2.1
38	Female	45.2
63	Female	218
40	Male	88.8
42	Female	76.3
5	Male	15.9
88	Female	3.6
47	Male	79.6
48	Female	19.3
8	Male	3
21	Male	116.1
38	Female	142.7
33	Male	1
33	Male	92.7
31	Female	123
32	Male	8.3
10	Female	5.2
5	Male	0.8
38	Female	44.1
45	Male	41.2
28	Male	18
20	Female	178.3
41	Female	17.8
50	Female	155.9
22	Female	81.6
61	Male	35.3
62	Male	4.5
64	Female	73.4
24	Female	56
37	Male	32.3
40	Female	43.8
31	Female	2.5
29	Male	25
60	Male	1.8
60	Female	70.5
55	Female	30.1
48	Male	7.3
45	Female	8.5
16	Male	202
6	Male	1.2
58	Female	253.2
77	Female	201
52	Female	0.8
33	Male	177.7
50	Male	14.1
57	Female	43.6
60	Male	1433.1
59	Male	202.5
42	Female	40.2
21	Male	4
19	Female	13.6
8	Male	7.1
62	Male	240.8
27	Female	138
37	Male	16.1
35	Female	3.2
56	Female	11
33	Male	7
41	Female	64.4
48	Female	194.8
50	Male	128.4
50	Female	18.7
81	Male	7.2
55	Male	139.6
47	Female	414.5
45	Male	94.1
39	Female	2.3
47	Female	446.6
66	Female	164.2
55	Female	90.2
39	Female	86.9
36	Male	22
41	Male	51
49	Female	179.3
55	Female	30.4
51	Male	3.5
56	Female	34.3
57	Male	7.6
59	Female	8.9
29	Female	0.5
72	Male	61.1
57	Female	37.3
52	Male	0.5
51	Female	47.7
49	Male	84.1
35	Female	108.4
46	Female	78.2
22	Female	60.2
30	Female	414.2
31	Male	5.8
10	Female	1
9	Female	14.7
55	Male	204
52	Female	88.1
39	Female	31.6
31	Female	14.8
23	Female	38.9
26	Male	59.7
4	Female	3
3	Male	1.6
49	Female	17.3
54	Male	62
55	Female	82.2
49	Female	24.9
41	Male	259.2
52	Female	274.6
58	Male	31.8
21	Female	63.9
16	Female	13.3
28	Female	219.6
44	Female	887.6
34	Female	10.9
35	Male	0.4
78	Male	12.5
37	Female	9.1
57	Female	7.9
58	Female	41.9
61	Female	9.2
51	Female	13.5
51	Male	0.4
47	Female	29.9
37	Female	78.3
22	Male	167.7
44	Female	7.7
26	Male	7.9
37	Male	49.5
79	Male	36.7
79	Female	19
70	Male	29.3
54	Female	34.4
29	Female	21.4
37	Male	211.9
25	Male	13
48	Female	56.2
66	Male	44
66	Female	95.3
69	Male	0.1
68	Female	2.8
63	Female	22.9
20	Male	14.9
34	Female	60.4
70	Male	311.8
60	Female	123.4
50	Male	47
2	Female	8.4
54	Female	1.1
31	Female	123.8
73	Male	2.3
56	Female	339.5
47	Female	322.1
53	Male	6.9
53	Female	1.7
34	Female	63.1
35	Female	107.4
34	Male	11.6
12	Male	19.3
11	Male	66.6
8	Female	26.4
27	Female	3.5
28	Male	119.2
31	Female	46.8
29	Female	2.1
61	Male	282.8
49	Female	26.9
27	Male	1.6
75	Male	97.1
29	Female	40.2
47	Female	4.5
58	Female	105.7
58	Male	13.5
44	Male	7.3
38	Female	326.2
53	Female	113.1
73	Female	204.9
64	Female	2.4
50	Female	46.4
45	Female	51.1
47	Male	254.7
11	Female	10.6
39	Male	17.3
43	Female	269.8
53	Female	253.3
29	Female	56
37	Female	153
7	Male	26.4
13	Female	33
41	Female	180.6
67	Male	138.2
40	Female	92.9
42	Male	8.9
49	Female	5.7
19	Male	1.5
60	Female	369.9
27	Female	276.6
56	Female	6.3
52	Male	746.9
38	Female	48.5
46	Male	51
22	Female	3.5
33	Male	2.5
53	Male	8.9
30	Female	17.9
42	Female	60
54	Female	78.8
33	Male	23.4
29	Male	45.4
31	Female	386.7
50	Female	72.8
44	Female	428.6
32	Female	11.2
38	Female	0.1
16	Female	47.6
12	Female	93.5
49	Male	42.4
54	Female	2.8
21	Female	24.8
48	Female	61.1
31	Female	66.2
32	Male	14.7
6	Male	0.5
5	Male	1.3
21	Female	0.2
39	Female	0.7
53	Female	789.7
31	Male	49.7
28	Male	83.2
59	Female	2.4
61	Female	19.5
48	Female	6.1
34	Male	0.8
34	Female	3.6
33	Female	5.2
50	Female	2.5
17	Female	13.3
52	Female	26.4
58	Male	541.5
63	Male	83.2
79	Female	12.8
49	Female	306.6
73	Female	1.9
59	Female	121.3
56	Male	29.8
47	Female	8.4
54	Female	1.1
43	Male	40.8
63	Female	77
26	Female	40.3
29	Male	2
2	Female	2.5
71	Male	33.2
60	Female	0.8
60	Male	333.3
49	Female	0.2
49	Male	1.4
14	Female	10.4
63	Male	292.4
51	Female	6.1
26	Male	35.1
44	Female	31.8
44	Female	23.3
67	Female	82.1
46	Male	49.1
48	Female	7.4
48	Female	409.1
84	Male	1.7
48	Female	239
51	Male	31
14	Male	10.5
41	Male	44.4
36	Female	107.2
8	Female	26.1
31	Male	349.1
66	Female	12
42	Female	61.2
49	Female	15.8
22	Female	7.5
12	Female	5.8
56	Female	16.1
20	Female	2.5
46	Female	61.7
47	Male	82.5
27	Female	12.4
54	Female	8.7
42	Female	65.2
61	Female	11.6
68	Male	7.9
36	Male	24.8
25	Female	12.5
40	Male	98.9
47	Female	158.8
13	Female	193.8
12	Female	81.8
48	Female	29.6
18	Female	8.3
16	Female	10.8
29	Female	16.5
30	Male	5.6
49	Female	3.5
56	Male	63.1
39	Female	4.6
17	Male	4.1
49	Female	43.7
50	Male	0.6
16	Female	0.9
48	Female	7.2
50	Male	0.3
22	Male	2.4
32	Female	76.7
65	Female	1.4
40	Male	1.4
42	Female	39.3
9	Female	16.6
64	Male	18.9
33	Female	195.9
34	Male	33.8
7	Female	7
41	Male	27.2
53	Female	142.3
52	Female	14.4
60	Male	24.3
38	Female	54.4
28	Female	34.4
28	Female	2.8
6	Female	3.6
2	Female	2.2
28	Male	43.8
50	Male	28.3
48	Female	6
18	Female	112.5
55	Female	91.6
27	Female	74.1
40	Female	4.7
61	Male	91.7
50	Female	41.8
51	Male	0.8
64	Male	94.3
65	Female	8.4
23	Female	267.5
30	Female	21.6
51	Female	0.4
68	Female	78.4
35	Female	401.5
11	Male	22.4
43	Female	330.3
43	Male	25.6
31	Male	8.5
29	Female	1
33	Female	0.4
8	Female	0.8
3	Male	1
62	Male	73
26	Female	18.2
33	Male	14.5
35	Female	107.6
50	Female	38.8
21	Female	2.9
51	Female	19.9
58	Female	43.7
73	Female	5.3
19	Female	276.6
42	Female	4.6
28	Female	127.9
29	Female	61.4
21	Male	144.5
59	Female	306.6
59	Male	23.3
42	Female	77.8
34	Male	370.8
54	Female	2.2
58	Male	39.6
23	Male	3.3
60	Female	0.4
35	Female	37.6
44	Female	141.9
47	Male	17.6
63	Female	71.6
50	Female	171.7
53	Male	7.8
18	Male	48.9
62	Female	52.3
62	Female	15.9
30	Female	233.3
34	Male	6.5
16	Female	9.8
43	Female	40.9
55	Female	174.9
46	Female	23
48	Female	72.9
75	Female	15.3
43	Female	12.4
48	Female	18.9
32	Male	66.1
41	Female	36.2
59	Female	97.4
48	Female	26.8
42	Male	2.7
65	Female	65.3
24	Male	109.7
43	Female	4.7
28	Female	90.7
38	Female	7.3
47	Female	189.9
45	Female	32.7
21	Female	20.7
43	Female	26.1
55	Male	123.9
48	Female	0.8
62	Female	84.3
27	Male	20.5
53	Male	40.8
33	Male	43.6
42	Female	4
39	Male	0.6
33	Male	34.5
56	Male	86.2
39	Female	101.2
58	Male	20.7
59	Male	70.7
52	Male	45.8
46	Female	5.1
37	Female	53
42	Male	399.6
34	Female	3.1
30	Male	44.8
54	Male	120.5
45	Female	68.4
27	Female	127.8
62	Female	28.2
60	Female	9.5
36	Female	90.5
46	Male	10.1
43	Female	50.5
42	Female	903.3
62	Female	25.6
82	Female	146.4
49	Male	3.3
60	Female	20.6
35	Male	16.7
44	Female	143.8
18	Female	96.5
19	Male	158.5
38	Male	186.9
85	Female	51.6
36	Female	143.3
33	Male	19.5
8	Male	4.5
2	Female	1.2
51	Female	11.9
20	Male	136.7
22	Female	229.3
27	Male	1.5
55	Male	3.2
57	Female	22.2
58	Male	86
77	Male	50.5
33	Female	24.7
35	Male	0.7
32	Female	14.4
51	Male	19.7
67	Female	15.7
58	Female	157.9
55	Female	5
36	Female	18.8
46	Female	125.2
35	Female	157.9
37	Male	25.5
22	Female	6
44	Female	27.2
53	Male	194.8
54	Female	48.1
56	Male	6.6
45	Female	139.7
57	Male	50.6
40	Male	0.3
54	Female	5.2
43	Female	81.5
60	Female	118
44	Female	92.2
47	Male	1.8
5	Male	0.9
36	Male	9.9
63	Female	6.7
64	Male	0.3
33	Male	233.5
56	Female	191.5
44	Female	79.6
45	Male	7.5
10	Male	5.2
33	Female	10.8
28	Female	67.3
58	Female	32
61	Female	102.5
65	Female	152.9
58	Female	3.5
25	Female	95.6
3	Female	0.4
48	Female	41.8
54	Male	8.6
51	Male	15.5
63	Male	59.3
59	Male	182.8
60	Female	135.7
68	Male	8.9
32	Male	3.9
55	Female	163.1
54	Female	181.7
50	Female	88.1
39	Female	46.6
51	Female	52.3
53	Male	2
12	Male	3.7
37	Female	9.3
38	Male	3.4
17	Male	0.4
15	Female	0.4
11	Male	5.9
30	Female	101
31	Female	29.5
22	Female	7.1
39	Female	61.5
45	Male	56.9
12	Male	18.2
5	Female	5.1
66	Male	145.9
40	Female	116.5
48	Female	899.8
69	Female	8.7
24	Male	75.8
25	Female	17.3
27	Female	80.6
29	Male	1.7
50	Female	245.5
30	Male	215
48	Female	124.6
76	Female	141.1
78	Male	8.9
62	Male	6.4
28	Female	43.6
11	Male	0.5
3	Male	0.8
48	Female	230.2
54	Female	107.3
54	Male	41.8
37	Female	265.3
58	Female	8.7
37	Male	3.1
36	Female	0.7
54	Female	28.5
39	Female	204
56	Female	12.3
22	Female	68.9
37	Male	18.7
11	Male	3.8
52	Female	167.5
43	Female	110.7
46	Male	3.9
66	Male	44.6
73	Male	0.1
28	Male	21.7
24	Female	99.6
36	Female	14
53	Male	178.8
36	Female	79.6
42	Male	12.5
17	Male	1.7
8	Female	22.5
6	Female	9
32	Male	27.8
60	Female	47.6
54	Female	63.1
35	Female	516
58	Female	35.6
71	Male	37.2
51	Female	52
54	Female	1.7
30	Female	209.7
47	Male	15.3
58	Female	168.5
23	Female	0.3
38	Female	100.6
59	Male	170.5
29	Female	39.1
59	Female	7.1
60	Female	127.2
42	Female	94.1
25	Male	37.3
53	Female	12.1
13	Male	1.2
54	Male	12
72	Female	34.2
29	Female	267.6
52	Female	9.1
54	Male	1.4
59	Female	187.1
58	Female	145
57	Female	15.7
43	Male	10.2
41	Female	73.8
56	Female	89.5
55	Male	41.4
34	Male	62.4
56	Female	5.5
42	Female	193.5
51	Female	54.4
56	Male	19.1
45	Male	135.2
38	Female	36.2
32	Male	1.9
3	Female	1.5
56	Female	60.4
25	Female	122.3
49	Female	65
10	Male	7.7
28	Female	142.9
57	Male	46.8
57	Female	1.7
26	Female	4.8
38	Female	6.3
40	Female	33
47	Female	127.7
62	Male	0.5
35	Female	66.3
34	Male	10.3
16	Female	12.1
40	Female	28.8
71	Male	26.6
49	Female	71.4
32	Female	9.9
56	Female	14.3
55	Male	37.9
42	Female	116.6
68	Female	51.2
21	Female	0.8
58	Female	3.8
28	Female	0.5
53	Female	11
39	Male	55.5
54	Female	35.3
48	Female	346
58	Female	39.1
40	Female	16.1
56	Male	17.8
47	Female	22.7
52	Male	75.1
67	Female	20.7
32	Male	49.1
32	Female	12.3
43	Female	144.2
47	Female	69.6
72	Female	81.5
79	Male	12.8
36	Female	2.3
57	Female	4.4
81	Female	5.7
39	Female	7.9
60	Female	23
51	Female	68.2
32	Male	41.8
36	Female	3
63	Female	35.1
50	Female	83.9
25	Female	6.5
43	Male	23.8
22	Male	22.8
37	Female	7.7
61	Female	0.9
31	Female	8.1
32	Female	37.1
24	Female	5.5
25	Male	1.4
4	Female	1
33	Female	0.5
39	Female	67.5
44	Male	37.9
17	Female	31.6
48	Female	330.2
51	Female	166.3
21	Female	0.7
46	Female	172.2
48	Female	26.7
51	Female	0.7
69	Female	65.5
29	Female	88.2
33	Female	49.7
56	Female	26.1
41	Female	5.2
55	Male	232.1
54	Female	37
51	Male	131.4
20	Female	36.7
15	Female	19.4
39	Female	61.9
58	Female	19
49	Female	83.3
30	Female	21.4
45	Female	45
42	Male	0.8
22	Female	28.6
49	Female	13.9
52	Female	97.1
28	Female	53.2
34	Female	0.2
50	Female	73.5
51	Female	113.9
49	Male	24.2
20	Female	9.2
18	Female	21.7
59	Male	26.6
55	Female	10.7
44	Female	86.9
45	Female	141.5
19	Female	47.2
63	Female	91.8
57	Female	17.3
25	Male	120.4
56	Female	39
56	Female	39.5
57	Female	11.5
40	Female	70.3
51	Female	43.1
48	Female	8.4
32	Female	34.6
43	Female	72.5
20	Male	240.3
52	Male	73.9
39	Male	106.5
70	Male	15.8
68	Female	6
52	Female	157.8
77	Male	4.3
42	Male	50.4
61	Female	150.2
70	Male	2.4
56	Female	23.4
51	Female	21
52	Female	38.4
49	Male	20.3
34	Female	27.5
10	Female	66.8
57	Female	117.3
48	Male	28
36	Male	5.8
67	Male	147.9
63	Female	21.6
29	Male	27.7
27	Female	2
35	Female	31.7
46	Female	31
44	Female	3.5
60	Male	133.7
23	Female	6.7
20	Male	313.8
51	Male	53.9
36	Female	4.5
46	Female	46.4
60	Male	24.4
52	Female	40.5
32	Female	8.4
74	Female	174.5
28	Female	1.2
26	Female	15.3
52	Female	0.4
35	Female	85.2
31	Female	334.7
52	Female	1.2
37	Male	227.6
49	Female	187.2
56	Female	93.7
37	Female	493.1
51	Male	6.9
53	Female	14.7
77	Female	5
51	Female	74.4
19	Male	14.7
17	Male	9.8
56	Female	200.7
56	Male	13.5
42	Female	334.6
40	Male	137.3
31	Female	55.7
31	Female	5.1
51	Female	259.1
52	Male	213.6
52	Female	108.1
61	Female	0.2
66	Male	27.3
75	Female	10.6
33	Female	21.1
62	Male	51.1
62	Female	12.4
49	Female	71.8
69	Female	14.1
48	Female	29.5
23	Female	64.2
35	Male	11.9
63	Male	122.5
56	Female	988.9
41	Female	35.3
28	Female	100.3
49	Male	1075.9
28	Female	9.8
59	Male	9.9
62	Male	1491.7
47	Female	175.9
53	Female	282.5
26	Male	126.1
55	Female	12.2
49	Male	88
35	Female	24.8
37	Female	389.9
30	Female	14.9
30	Male	2.3
70	Female	17.2
43	Male	37.8
27	Male	84.5
24	Female	3.1
54	Female	85.8
62	Female	261.3
46	Female	94.2
38	Female	19.6
50	Female	281.6
35	Male	12.1
47	Female	52.9
43	Male	25.4
31	Female	25.4
14	Female	30.5
11	Male	46.2
55	Female	52.6
32	Female	39.2
41	Female	64.4
17	Female	27.6
15	Female	66.2
8	Male	13.2
45	Female	30.4
35	Female	21.2
38	Male	4.1
42	Female	337.6
57	Male	151.7
46	Female	41.6
86	Male	1.6
65	Female	4.9
47	Male	1
48	Female	32.6
12	Male	3.2
27	Female	10.6
48	Male	7.5
38	Male	337.8
46	Male	7.9
38	Female	6.2
18	Male	19.7
15	Female	27.3
7	Male	8.4
42	Female	145.5
63	Male	145.1
53	Female	7.4
60	Male	49.1
48	Female	46.8
37	Female	20.9
38	Male	34.8
61	Female	138.8
69	Male	8
60	Male	10.2
53	Female	1.4
44	Female	38.7
43	Male	21.6
53	Female	115.2
27	Female	53.2
29	Male	13.4
47	Female	87.7
54	Female	0.6
29	Female	73.2
39	Male	7.7
30	Female	107.5
42	Male	19.4
52	Female	38.9
14	Female	13.2
21	Female	127.2
56	Female	25
15	Female	54.9
28	Male	14.7
60	Female	98.7
61	Male	95.1
38	Female	60.2
38	Male	2.8
8	Male	3.9
43	Female	81.4
23	Male	2.6
32	Female	1.8
71	Male	127.9
42	Female	96.8
42	Male	3.4
12	Female	35.8
9	Male	2.4
65	Female	32.2
35	Female	1.6
33	Female	58.4
52	Female	24.9
54	Male	83.2
65	Female	3.8
67	Male	26.4
31	Female	133.3
32	Male	9.8
32	Female	108.5
37	Male	62.4
27	Female	55.7
54	Female	38.3
54	Male	0.7
50	Female	0.2
27	Male	0.7
27	Female	123.1
33	Male	4.9
49	Female	343.5
49	Male	16.4
42	Female	84.4
49	Male	15.1
44	Female	6.1
62	Female	160.4
51	Male	50.3
25	Female	69.6
37	Female	130.6
41	Male	1.1
10	Female	6.9
9	Female	10.2
31	Female	1.8
34	Male	0.6
43	Female	148.5
52	Male	0.4
22	Female	2.4
12	Male	36
9	Female	6.6
61	Male	18.5
53	Female	34.7
46	Male	43.5
36	Female	4.1
48	Female	137.8
60	Male	87.5
47	Male	295.6
41	Female	200
18	Male	6.9
11	Female	86.5
54	Female	38.8
40	Female	42.4
56	Female	69.5
42	Female	113.3
49	Male	126.7
10	Female	27.4
54	Male	16.7
37	Female	4.1
15	Male	1.1
11	Female	2
9	Female	6
45	Female	35.3
65	Female	62.6
19	Male	73.6
62	Male	92.5
60	Female	83
50	Female	67.7
39	Female	19.1
16	Female	7.3
35	Female	62.1
20	Male	31.8
57	Female	18.2
25	Female	521.2
28	Male	53.1
33	Male	3.9
35	Female	12.1
40	Male	536.2
56	Female	60.6
28	Female	59.9
51	Female	135.2
22	Male	306.9
18	Male	291.9
46	Female	7.6
49	Female	100.2
52	Male	19.1
17	Female	1.6
55	Female	42.4
43	Female	586.1
44	Male	20.6
43	Female	101.5
44	Male	64.7
17	Male	28.5
11	Female	19.4
65	Female	38.2
45	Female	114
53	Female	34
22	Male	121.3
29	Female	0.3
56	Male	159.9
32	Female	25.3
30	Female	18.5
34	Male	3.2
37	Female	1120
42	Male	77.8
8	Male	43.2
13	Female	31.9
20	Female	142.9
57	Female	67.1
53	Female	54.1
